keydevid,year,announcedate,buyer_names,companyname,objectroletype,headline,deal_stage,is_spac,deal_value_musd,value_source,gvkey
2006682771.0,2026,2026-06-18,Robo.ai Investments L.L.C.-FZ,QC Capital Limited,Target,"Robo.ai Investments L.L.C.-FZ entered into a share purchase agreement to acquire QC Capital Limited from Philip Zhang-Zhan, Feifei Petrelli and Chi-ting Chuang for $51.64 million.",other,False,51.64,for-pattern,
606877403.0,2019,2019-03-19,MGG Investment Group LP,"VEGAS.com, LLC",Target,"An affiliate of senior lenders of Remark Holdings Inc. (NASDAQ:MARK), including MGG Investment Group LP, entered into an agreement to acquire Vegas.com LLC from Remark for $30 million.",agreement,False,30.0,for-pattern,
231717138.0,2013,2013-02-22,AI Energy Public Company Limited,,Transaction,"AI Energy Company Limited agreed to acquire 99.99% stake of AI Logistics Co., Ltd. and 99.99% stake of AI Ports and Terminals Co., Ltd. from Asian Insulators Public Company Limited (SET:AI) and other existing shareholders.",agreement,False,,none,
1995159774.0,2026,2026-04-13,Blue Finance Technology Holding Limited,,Transaction,Blue Finance Technology Holding Limited entered into a definitive Business Combination Agreement to acquire Investcorp AI Acquisition Corp. (OTCPK:IVCA.F) for approximately $220 million.,other,True,220.0,for-pattern,
1934748958.0,2025,2025-03-12,"Scopely, Inc.","Scopely, Inc.",Buyer,"Scopely, Inc. agreed to acquire Games Business of Niantic, Inc. for $3.5 billion.",agreement,False,3500.0,for-pattern,
1929012802.0,2025,2025-01-29,SharonAI Holdings Inc.,"TKB Sponsor I, LLC",Seller,"Sharon AI, Inc entered into a letter of intent to acquire Roth CH Acquisition Co. (OTCPK:USCT.F) from a group of shareholders for $16.8 million in a reverse merger transaction.",letter_of_intent,False,16.8,for-pattern,
1903104579.0,2024,2024-11-04,"Tempus AI, Inc.",,Transaction,"Tempus AI, Inc (NasdaqGS:TEM) agreed to acquire Ambry Genetics Corporation from REALM IDx, Inc. for approximately $600 million.",agreement,False,600.0,for-pattern,
1996119544.0,2026,2026-04-20,"Tigerless Health, Inc.",,Transaction,"Tigerless Health, Inc. entered into a definitive business combination agreement to acquire Piermont Valley Acquisition Corp (OTCPK:CMCA.F) in a reverse merger transaction for an enterprise value of approximately $280 million.",other,True,280.0,max-fallback,
2001431246.0,2026,2026-05-20,EHJob GP LLC,Global Knowledge Training LLC,Target,"EHJob GP LLC signed a definitive agreement to acquire Global Knowledge Training LLC from GK Holdings, Inc. for $20 million.",definitive_agreement,False,20.0,for-pattern,
1980930891.0,2026,2026-01-26,GoodVision AI Inc,Calisa Acquisition Corp,Target,"GoodVision, Inc. entered into a non-binding letter of intent to acquire Calisa Acquisition Corp (NasdaqGM : ALIS) from Alisa Group Limited, Calisa Holding LP, and other shareholders for $180 million in reverse merger transaction.",definitive_agreement,True,180.0,for-pattern,050289
1953478024.0,2025,2025-07-14,Metriks AI S.p.A. Società Benefit,,Transaction,Metriks AI S.p.A. Società Benefit (BIT:MTK) agreed to acquire 60% stake in Fanizza Group S.R.L. for €0.6 million.,agreement,False,,none,
636400469.0,2019,2019-09-09,AI Global Investments (Cyprus) PCC Limited,AI Global Investments (Cyprus) PCC Limited,Buyer,"AI Global Investments (Cyprus) PCC Limited signed an agreement to acquire 14.9% stake in DFM Foods Limited (BSE:519588) from WestBridge Crossover Fund, LLC managed by WestBridge Capital Partners LLC and Aravali Investment Holdings for INR 1.9 billion.",proposal,False,,none,
1964555471.0,2025,2025-10-09,"Healthcare Triangle, Inc.",,Transaction,"Healthcare Triangle, Inc. (NasdaqCM:HCTI) signed a non-binding letter of intent to acquire TEYAMÉ 360 S.L. and Datono Mediacion S.L. from Ivan Montero and Maria Luisa Sanchez Fernandez for $50 million.",definitive_agreement,False,50.0,for-pattern,
1838580812.0,2023,2023-05-24,Anonymous Intelligence Company Inc.,,Transaction,Anonymous Intelligence Company Inc. (CNSX:ANON) agreed to acquire Haller.AI Technologies Inc for CAD 3.1 million.,definitive_agreement,False,,none,
1967239349.0,2025,2025-10-17,Tibet Hengqing Jizhi Artificial Intelligence Partnership (Limited Partnership),"HCR Co., Ltd",Target,"Tibet Hengqing Jizhi Artificial Intelligence Partnership (Limited Partnership) signed a share transfer agreement to acquire 7% stake in HCR Co., Ltd (SHSE:688500) from Tibet Liangzhi Zhengde Enterprise Management Consulting Co., Ltd., Juxingzhi (Shanghai) Enterprise Management Consulting Center (Limited Partnership) and Chengheyi (Shanghai) Enterprise Management Consulting Center (Limited Partnership) for approximately CNY 290 million.",other,False,,none,338874
1884489370.0,2024,2024-06-11,Healwell AI Inc.,Healwell AI Inc.,Buyer,"Healwell AI Inc. (TSX:AIDX) agreed to acquire VeroSource Solutions Inc. for CAD 24.5 million on June 11, 2024.",agreement,False,,none,037685
1913461430.0,2024,2024-12-16,Healwell AI Inc.,Orion Health Group Limited,Target,Healwell AI Inc. (TSX:AIDX) agreed to acquire Orion Health Group Limited from McCrae Limited and others for approximately NZD 200 million.,agreement,False,,none,318714
1966176551.0,2025,2025-10-15,"BlackRock, Inc.; Global Infrastructure Management, LLC; Kuwait Investment Authority; MGX Fund Management Limited; Microsoft Corporation; NVIDIA Corporation; Temasek Holdings (Private) Limited; X.AI LLC","Aligned Data Centers, LLC",Target,"A group of buyers agreed to acquire Aligned Data Centers, LLC from Macquarie Infrastructure Partners V, L.P., Macquarie Infrastructure Partners IV SCSP funds managed by Macquarie Infrastructure Partners Inc., and its co-invest partners for an enterprise value of $40 billion.",agreement,False,40000.0,max-fallback,
690123836.0,2020,2020-08-26,BDNM Investments Pty Ltd,Flamingo Customer Experience Inc,Target,BDNM Investments Pty Ltd entered into a binding share purchase agreement to acquire Flamingo Customer Experience Inc from Flamingo AI Limited (ASX:FGO) for AUD 0.5 million.,other,False,,none,
1780882877.0,2022,2022-04-28,,Ebunch Data & Development Ltd.,Target,Accumulate.AI Software Limited entered into a binding letter of Intent to acquire eBunch Data and Development Ltd. for CAD 0.23 million.,definitive_agreement,False,,none,
1998392889.0,2026,2026-05-01,Datavault AI Inc.,Datavault AI Inc.,Buyer,"Datavault AI Inc. (NasdaqCM:DVLT) signed a letter of intent to acquire CyberCatch Holdings, Inc. (TSXV:CYBE) for approximately CAD 140 million.",definitive_agreement,False,,none,033725
546760596.0,2017,2017-12-15,Datametrex AI Limited,Ronin Blockchain Corp.,Target,"Datametrex AI Limited (TSXV:DM) (‘Datametrex ‘) entered into a binding letter of intent to acquire Ronin Blockchain Corp. (‘Ronin’) from Stanley Park Ventures Ltd, Ironport Blockchain Financial Inc., Oak Mason Investments Inc. and 0718512 BC Ltd. for CAD 10 million.",definitive_agreement,False,,none,
1861447681.0,2023,2023-11-07,SEEYOU Ltd.,,Transaction,SEEYOU Ltd. agreed to acquire Univid ASA (OB:UNIV) for NOK 555 million in a reverse merger transaction.,agreement,False,,none,
1882082955.0,2024,2024-05-27,Allegra Innovations Pty Ltd,Allegra Medical Technologies Limited,Target,Allegra Innovations Pty Ltd made an offer to acquire Allegra Medical Technologies Limited (ASX:AMT) for AUD 0.5 million.,proposal,False,,none,287595
1796876932.0,2022,2022-08-16,AI Global Investments (Cyprus) PCC Limited,AI Global Investments (Cyprus) PCC Limited,Buyer,AI Global Investments (Cyprus) PCC Limited made an offer to acquire a 26.3% stake in DFM Foods Limited (BSE:519588) from the shareholders for INR 6.1 billion.,proposal,False,,none,
1972645818.0,2025,2025-12-02,"Marvell Technology, Inc.",Xora Innovation Pte. Ltd.,Seller,"Marvell Technology, Inc. (NasdaqGS:MRVL) entered into a definitive agreement to acquire Celestial AI Inc for $6 billion.",definitive_agreement,False,6000.0,for-pattern,
636399804.0,2019,2019-09-09,AI Global Investments (Cyprus) PCC Limited,DFM Foods Limited,Target,AI Global Investments (Cyprus) PCC Limited entered into an agreement to acquire 5% stake in DFM Foods Limited (BSE:519588) from Manmohan Singh and Anuradha Sharma.,agreement,False,,none,295749
706630111.0,2021,2021-03-05,"Logiq, Inc.","Logiq, Inc.",Buyer,"Logiq, Inc. (OTCPK:LGIQ) entered into an Agreement and Plan of Merger to acquire Rebel AI, Inc.",agreement,False,,none,175188
1998986028.0,2026,2026-04-30,"Professional Diversity Network, Inc.",,Transaction,"Professional Diversity Network, Inc. (NasdaqCM:IPDN) entered into a second stock purchase agreement to acquire an additional 3.20% stake in AI Geometric Ltd. for for $1.4 million.",other,False,1.4,for-pattern,
700116374.0,2020,2020-11-12,Golden Planet Mining Corp.,Golden Planet Mining Corp.,Buyer,Golden Planet Mining Corp. entered into a binding agreement to acquire 50% stake in XCorp AI Ltd. from GoldSpot Discoveries Corp. (TSXV:SPOT).,definitive_agreement,False,,none,
1976935493.0,2026,2026-01-05,Bridgepoint Group plc,,Transaction,Bridgepoint Group plc (LSE:BPT) signed an agreement to acquire Interpath Advisory from H.I.G. Europe Realty Partners for approximately $1.1 billion.,other,False,1100.0,for-pattern,
2002796563.0,2026,2026-05-28,Redwood AI Corp.,Redwood AI Corp.,Buyer,Redwood AI Corp. (CNSX:AIRX) signed a letter of intent to acquire QUANTUM.IQ Technologies Inc. for CAD 91.2 million.,definitive_agreement,False,,none,
1858011388.0,2023,2023-09-26,Above Food Ingredients Inc.,Above Food Ingredients Inc.,Buyer,"Above Food Inc. entered into an asset purchase agreement to acquire certain AI-based genomic assets, intellectual property,trait technology licensing rights from NRGene Technologies Ltd (TASE:NRGN).",other,True,,none,
1945264733.0,2025,2025-05-28,Cuarta Dimensión Médica S.L,Seed Capital Solutions Plc,Target,Cuarta Dimensión Médica S.L entered into non-binding heads of terms to acquire Seed Capital Solutions Plc (LSE:SCSP) for a transaction valued at £33.3 million in a reverse merger transaction.,proposal,False,,none,352413
711980918.0,2021,2021-04-20,Nano Dimension Ltd.; Nano-Dimension Technologies Ltd,,Transaction,"Nano Dimension Ltd. (NasdaqCM:NNDM) signed a definitive agreement to acquire DeepCube Ltd from AWZ HLS Fund II, LP, a fund managed by Awz Ventures Inc, Yaron Eitan, Andy Intrater, Eli David and others for $70 million.",definitive_agreement,False,70.0,for-pattern,
694204794.0,2020,2020-11-06,TELUS International (Cda) Inc.,"Lionbridge Technologies, LLC",Seller,"TELUS International (Cda) Inc. entered into a stock purchase agreement to acquire Lionbridge AI from Lionbridge Technologies, Inc. for approximately $940 million.",other,False,940.0,for-pattern,123016
1861825299.0,2023,2023-11-13,Helport AI Limited; Tristar Acquisition I Corp.,Picton Mahoney Asset Management,Seller,Helport Limited signed a non-binding letter of intent to acquire Tristar Acquisition I Corp. (NYSE:TRIS) from a group of shareholders for approximately $310 million in a reverse merger transaction.,definitive_agreement,False,310.0,for-pattern,
542274062.0,2017,2017-10-31,Evolution|AI Corporation,,Transaction,Evolution|AI Corporation made an offer to acquire an unknown majority stake in Pulse Evolution Corporation (OTCPK:PLFX) from accredited investors.,proposal,False,1.1,max-fallback,
1995528836.0,2026,2026-04-15,Potentially Ltd.,,Transaction,Potentially Limited signed Heads of Terms to acquire Tiger Alpha Plc (AIM:TIR) for £10 million in a reverse merger transaction.,agreement,False,,none,
1819275925.0,2022,2022-12-20,PAI Partners SAS,NovaTaste Austria GmbH,Target,"PAI Partners VIII, managed by AI Partners SAS entered into an agreement to acquire Savory Solutions Group from International Flavors & Fragrances Inc. (NYSE:IFF) for enterprise value of approximately $900 million.",agreement,False,900.0,max-fallback,
1787600467.0,2022,2022-06-21,"Linden Manager LLC; Ventra Health, Inc.",Aquiline Capital Partners LP,Seller,"Linden LLC agreed to acquire a majority stake in Aspirion Health Resources, LLC from Aquiline Capital Partners LLC.",agreement,False,,none,
636401499.0,2019,2019-09-09,AI Global Investments (Cyprus) PCC Limited,DFM Foods Limited,Target,AI Global Investments (Cyprus) PCC Limited made a tender offer to acquire 26.1% in DFM Foods Limited (BSE:519588) for INR 3.3 billion.,other,False,,none,295749
570843557.0,2018,2018-06-14,fuboTV Inc.,,Transaction,"Recall Studios, Inc. (OTCPK:BTOP) entered into a definitive agreement to acquire Evolution AI Corporation for approximately $190 million.",definitive_agreement,False,190.0,for-pattern,
634248202.0,2019,2019-08-23,Datametrex AI Limited,Datametrex AI Limited,Buyer,Datametrex AI Limited (TSXV:DM) entered into a binding letter of intent to acquire Semeon Analytics Inc. for CAD 4.75 million.,definitive_agreement,False,,none,032215
1945838805.0,2025,2025-06-02,Mayfield Group Holdings Limited,,Transaction,Mayfield Group Holdings Limited (ASX:MYG) has executed a conditional Share Purchase Agreement to acquire B.E. Switchcraft Pty. Ltd. from Alias Investments Pty. Ltd for AUD 7 million.,other,False,,none,
1884810708.0,2024,2024-06-12,Webrock Ventures AB,,Transaction,Webrock Ventures AB (OM:WRV) signed an offer letter to acquire 44.50% stake in Vivabem Brasil AB from Cardo Health AB in a transaction valued at approximately SEK 320 million.,other,False,,none,
1862691777.0,2023,2023-11-23,2624465 Ontario Inc.,2624465 Ontario Inc.,Buyer,2624465 Ontario Inc. entered into a letter of intent to acquire Newfoundland Goldbar Resources Inc. in a reverse merger transaction.,definitive_agreement,False,,none,
1974701092.0,2025,2025-09-15,"AI Technology Group Inc.; AVM BIOTECHNOLOGY, INC.",,Transaction,"AVM BIOTECHNOLOGY, INC. entered into a definitive agreement to acquire AI Technology Group Inc. (OTCPK:AIPG) for $3 million in a reverse merger transaction.",definitive_agreement,False,3.0,for-pattern,
257544948.0,2014,2014-02-14,AI Perfume France SAS,AI Perfume France SAS,Buyer,AI Perfume France SAS signed an agreement to acquire Nocibé France Distribution SAS from Charterhouse Capital Partners LLP and Euromezzanine for €500 million.,other,False,,none,
539420195.0,2017,2017-07-22,"Jiangsu Tongda Power Technology Co.,Ltd.","CINDA INVESTMENT Co.,LTD",Seller,"Jiangsu Tongda Power Technology Co., Ltd. agreed to acquire Longjitaihe Industry Co., Ltd from China Cinda Asset Management Co., Ltd. (SEHK:1359), Hebei Longji Taihe Enterprise Management Consulting Co., Ltd, Zhuhai Rong AI Equity Investment Partnership (Limited Partnership), and Cinda Investment Limited for CNY 16 billion.",agreement,False,,none,
707077475.0,2021,2021-03-10,Datametrex AI Limited,Datametrex AI Limited,Buyer,Datametrex AI Limited (TSXV:DM) entered into a Letter of Intent to acquire Perspectum Drone Inspection Services Ltd.,definitive_agreement,False,,none,032215
1859387096.0,2023,2023-10-18,Fobi AI Inc.,Fobi AI Inc.,Buyer,Fobi AI Inc. (TSXV:FOBI) signed an agreement to acquire certain business assets of Wallet from Wallet Communication Sl for approximately €0.11 million.,other,False,,none,035362
1777272689.0,2021,2021-12-29,XMachina AI Group Inc.,,Transaction,XMachina-AI Inc. (XMAI) entered into a letter of intent to acquire 1210352 B C Ltd. (Company) in a reverse merger transaction.,definitive_agreement,False,,none,
1774910251.0,2022,2022-03-16,AI Global Investments (Cyprus) PCC Limited; AI Pure (Cayman) Limited; Lunolux Limited; Lunolux Midco Limited,AI Global Investments (Cyprus) PCC Limited,Buyer,"Lunolux Limited, Lunolux Midco Limited, AI Pure (Cayman) Limited and AI Global Investments (Cyprus) PCC Limited made an offer to acquire to acquire a 26% stake in Eureka Forbes Limited (BSE:543482) for for INR 10.6 billion.",proposal,False,,none,
